150,167,221,225,253,262,231,284,310,358,362,364,389,374,456,492,524,554,563,631,657,677,719,720,727,723,736,773,912,914,912,1006,994,1060,1026,1186,1212,1312,1264,1371,1264,1403,1354,1486,1418,1504
114,100,102,144,146,154,172,143,205,210,232,257,269,256,245,299,347,362,386,376,403,447,460,470,496,484,468,474,517,615,619,637,663,682,739,698,800,840,910,868,990,882,982,932,1083,1003
124,155,154,172,187,205,215,251,96,134,139,165,173,152,164,163,196,224,242,265,241,278,311,285,327,312,310,319,310,337,407,414,417,425,465,483,463,543,575,618,601,695,601,639,658,749
,,,,,,,,75,57,74,100,104,118,98,103,100,125,139,166,164,155,162,183,174,199,189,205,207,205,198,276,260,271,280,296,301,288,365,360,385,408,462,403,416,425
,,,,,,,,47,50,32,42,58,67,77,60,63,61,76,74,97,105,97,96,115,101,111,118,146,115,124,109,167,156,171,169,193,193,193,258,218,227,245,279,248,258
,,,,,,,,21,27,27,23,24,36,41,49,31,38,42,45,36,64,65,55,58,61,62,61,74,87,71,79,57,103,89,111,104,121,111,117,154,125,133,150,180,162
,,,,,,,,11,15,12,13,9,12,26,19,27,18,22,21,20,19,31,38,25,30,32,36,36,37,52,40,48,23,54,56,62,64,69,71,64,94,79,76,87,111
,,,,,,,,3,6,9,8,5,5,5,10,10,16,9,11,15,12,12,18,25,13,16,15,25,22,21,29,18,24,11,31,32,35,40,38,40,28,55,41,49,52
,,,,,,,,1,1,4,2,4,2,4,1,3,3,7,3,6,6,6,7,9,16,11,10,7,11,12,10,11,8,14,6,19,19,20,27,18,25,12,33,21,22
,,,,,,,,0,1,0,3,0,1,1,3,0,1,2,3,2,5,3,1,4,5,8,7,3,4,6,6,7,6,3,7,0,10,8,12,11,7,14,3,14,15
,,,,,,,,0,0,1,0,1,0,0,1,2,0,0,1,1,1,3,0,0,2,2,4,2,2,1,2,3,3,3,3,2,0,4,3,8,7,4,7,1,9
,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,2,3,0,0,1,2,0,3,0,1,1,0,3,1,3,3,2,4,0
,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,3
,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
